date,store_name,machine_number,machine_name,games,diff,bb,rb,art,total_rate,bb_rate,rb_rate,art_rate,graph_max,graph_min,graph_drawdown,graph_points
2026-08-21,楽園大宮店,3211,邪神ちゃんドロップキック,5949,-3619,0,10,20,198.3,,594.9,297.4,,,,
2026-08-21,楽園大宮店,3212,邪神ちゃんドロップキック,8962,-3762,0,12,27,229.8,,746.8,331.9,,,,
2026-08-21,楽園大宮店,3213,邪神ちゃんドロップキック,7802,-952,0,11,25,216.7,,709.3,312.1,,,,
2026-08-21,楽園大宮店,3214,邪神ちゃんドロップキック,8167,-4381,0,7,30,220.7,,1166.7,272.2,,,,
2026-08-21,楽園大宮店,3215,邪神ちゃんドロップキック,8293,-3762,0,13,26,212.6,,637.9,319.0,,,,
2026-08-21,楽園大宮店,3216,邪神ちゃんドロップキック,8206,5619,0,19,31,164.1,,431.9,264.7,,,,
2026-08-21,楽園大宮店,3217,邪神ちゃんドロップキック,7269,-2523,0,10,27,196.5,,726.9,269.2,,,,
2026-08-21,楽園大宮店,3218,ToLOVEるダークネス TRANCE ver.8.7,5819,-2714,41,0,21,93.9,141.9,,277.1,,,,
2026-08-21,楽園大宮店,3219,ToLOVEるダークネス TRANCE ver.8.7,5754,4143,47,0,18,88.5,122.4,,319.7,,,,
2026-08-21,楽園大宮店,3220,ToLOVEるダークネス TRANCE ver.8.7,4393,-3095,23,0,15,115.6,191.0,,292.9,,,,
2026-08-21,楽園大宮店,3221,ToLOVEるダークネス TRANCE ver.8.7,2605,5048,25,0,8,78.9,104.2,,325.6,,,,
2026-08-21,楽園大宮店,3222,ToLOVEるダークネス TRANCE ver.8.7,4253,-1047,26,0,14,106.3,163.6,,303.8,,,,
2026-08-21,楽園大宮店,3223,バイオハザード RE:3,1369,-1523,0,9,5,97.8,,152.1,273.8,,,,
2026-08-21,楽園大宮店,3224,バイオハザード RE:3,1837,429,0,16,17,55.7,,114.8,108.1,,,,
2026-08-21,楽園大宮店,3225,バイオハザード RE:3,696,-428,0,11,5,43.5,,63.3,139.2,,,,
2026-08-21,楽園大宮店,3226,バイオハザード RE:3,1318,-714,0,14,8,59.9,,94.1,164.8,,,,
2026-08-21,楽園大宮店,3227,バイオハザード RE:3,883,524,0,10,11,42.0,,88.3,80.3,,,,
2026-08-21,楽園大宮店,3228,バイオハザード RE:3,930,-1000,0,7,3,93.0,,132.9,310.0,,,,
2026-08-21,楽園大宮店,3229,バイオハザード RE:3,5299,2762,0,74,61,39.3,,71.6,86.9,,,,
2026-08-21,楽園大宮店,3230,バイオハザード RE:3,782,-571,0,8,5,60.2,,97.8,156.4,,,,
2026-08-21,楽園大宮店,3231,バイオハザード RE:3,1713,-1904,0,14,6,85.7,,122.4,285.5,,,,
2026-08-21,楽園大宮店,3232,とんでもスキルで異世界放浪メシ,6918,-5095,0,11,42,130.5,,628.9,164.7,,,,
2026-08-21,楽園大宮店,3233,とんでもスキルで異世界放浪メシ,5323,-4666,0,8,29,143.9,,665.4,183.6,,,,
2026-08-21,楽園大宮店,3234,とんでもスキルで異世界放浪メシ,7443,-1285,0,13,48,122.0,,572.5,155.1,,,,
2026-08-21,楽園大宮店,3235,とんでもスキルで異世界放浪メシ,6728,-4476,0,16,42,116.0,,420.5,160.2,,,,
2026-08-21,楽園大宮店,3236,とんでもスキルで異世界放浪メシ,8076,-714,0,14,71,95.0,,576.9,113.7,,,,
2026-08-21,楽園大宮店,3237,攻殻機動隊,3131,429,0,8,11,164.8,,391.4,284.6,,,,
2026-08-21,楽園大宮店,3238,攻殻機動隊,6139,2191,0,20,27,130.6,,306.9,227.4,,,,
2026-08-21,楽園大宮店,3239,攻殻機動隊,894,-333,0,3,4,127.7,,298.0,223.5,,,,
2026-08-21,楽園大宮店,3240,攻殻機動隊,2899,-1047,0,8,6,207.1,,362.4,483.2,,,,
2026-08-21,楽園大宮店,3241,攻殻機動隊,3512,-1666,0,7,8,234.1,,501.7,439.0,,,,
2026-08-21,楽園大宮店,3242,攻殻機動隊,3980,-476,0,13,13,153.1,,306.2,306.2,,,,
2026-08-21,楽園大宮店,3243,攻殻機動隊,1840,-666,0,6,8,131.4,,306.7,230.0,,,,
2026-08-21,楽園大宮店,3244,攻殻機動隊,5404,1286,0,15,22,146.1,,360.3,245.6,,,,
2026-08-22,楽園大宮店,2001,スマスロ サンダーV,7148,143,23,21,0,162.5,310.8,340.4,,1071,-643,1285,38
2026-08-22,楽園大宮店,2002,スマスロ サンダーV,5826,2143,26,13,0,149.4,224.1,448.2,,2310,-405,1191,33
2026-08-22,楽園大宮店,2003,スマスロ サンダーV,7520,-95,30,11,0,183.4,250.7,683.6,,1071,-833,1142,40
2026-08-22,楽園大宮店,2004,スマスロ サンダーV,7188,-952,21,17,0,189.2,342.3,422.8,,881,-976,1857,38
2026-08-22,楽園大宮店,2005,スマスロ サンダーV,7287,619,27,20,0,155.0,269.9,364.4,,2214,0,1809,39
2026-08-22,楽園大宮店,2006,スマスロ サンダーV,6871,238,27,13,0,171.8,254.5,528.5,,548,-1214,1285,37
2026-08-22,楽園大宮店,2007,スマスロ サンダーV,6834,1429,24,31,0,124.3,284.8,220.5,,1548,-357,1429,37
2026-08-22,楽園大宮店,2008,スマスロ サンダーV,7570,1238,28,20,0,157.7,270.4,378.5,,1738,-119,1048,40
2026-08-22,楽園大宮店,2009,SHAKE BONUS TRIGGER,6408,-1190,15,13,0,228.9,427.2,492.9,,405,-1500,1857,35
2026-08-22,楽園大宮店,2010,SHAKE BONUS TRIGGER,6632,2572,23,12,0,189.5,288.3,552.7,,2833,-595,1000,38
2026-08-22,楽園大宮店,2011,SHAKE BONUS TRIGGER,6991,238,19,18,0,188.9,367.9,388.4,,690,-1167,1286,38
2026-08-22,楽園大宮店,2012,SHAKE BONUS TRIGGER,7618,3572,30,20,0,152.4,253.9,380.9,,3643,-71,810,44
2026-08-22,楽園大宮店,2013,SHAKE BONUS TRIGGER,7566,3572,28,28,0,135.1,270.2,270.2,,4167,-119,1096,45
2026-08-22,楽園大宮店,2014,ケロット5,7375,2191,40,27,0,110.1,184.4,273.1,,2214,-452,619,38
2026-08-22,楽園大宮店,2015,ケロット5,6354,-476,25,22,0,135.2,254.2,288.8,,1405,-500,1905,33
2026-08-22,楽園大宮店,2016,ケロット5,7400,-1762,25,22,0,157.4,296.0,336.4,,405,-3357,3762,38
2026-08-22,楽園大宮店,2017,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,6608,-428,22,14,0,183.6,300.4,472.0,,1119,-690,1809,36
2026-08-22,楽園大宮店,2018,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,6946,-666,22,16,0,182.8,315.7,434.1,,1500,-690,2190,38
2026-08-22,楽園大宮店,2019,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,8084,2858,35,18,0,152.5,231.0,449.1,,3690,-452,857,44
2026-08-22,楽園大宮店,2020,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,8049,2191,32,26,0,138.8,251.5,309.6,,2643,-1119,1238,44
2026-08-22,楽園大宮店,2021,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,7850,572,27,24,0,153.9,290.7,327.1,,2357,0,1809,43
2026-08-22,楽園大宮店,2028,スマスロ ハナビ,7179,-714,21,20,0,175.1,341.9,358.9,,0,-2071,2071,37
2026-08-22,楽園大宮店,2029,スマスロ ハナビ,6163,-714,19,13,0,192.6,324.4,474.1,,310,-1214,1524,32
2026-08-22,楽園大宮店,2030,スマスロ ハナビ,7054,477,29,14,0,164.0,243.2,503.9,,2357,-71,1905,38
2026-08-22,楽園大宮店,2031,スマスロ ハナビ,6680,1810,31,12,0,155.3,215.5,556.7,,1929,-119,571,36
2026-08-22,楽園大宮店,2032,スマスロ ハナビ,6214,1143,25,15,0,155.3,248.6,414.3,,1310,-1024,1024,32
2026-08-22,楽園大宮店,2033,スマスロ ハナビ,4593,-809,13,12,0,183.7,353.3,382.8,,0,-1310,1310,25
2026-08-22,楽園大宮店,2034,スマスロ ハナビ,6271,-714,20,13,0,190.0,313.6,482.4,,548,-738,1286,32
2026-08-22,楽園大宮店,2035,スマスロ ハナビ,5135,286,18,8,0,197.5,285.3,641.9,,310,-310,620,26
2026-08-22,楽園大宮店,2036,バーサスリヴァイズ,7574,619,26,22,0,157.8,291.3,344.3,,595,-1167,1167,39
2026-08-22,楽園大宮店,2037,バーサスリヴァイズ,7490,-1142,19,17,0,208.1,394.2,440.6,,738,-1405,2143,38
2026-08-22,楽園大宮店,2038,バーサスリヴァイズ,5515,-2142,13,11,0,229.8,424.2,501.4,,71,-2310,2381,29
2026-08-22,楽園大宮店,2039,バーサスリヴァイズ,8265,-2142,20,20,0,206.6,413.2,413.2,,167,-2690,2857,41
2026-08-22,楽園大宮店,2040,ジャグラーガールズ,6658,-571,24,18,0,158.5,277.4,369.9,,262,-976,1238,33
2026-08-22,楽園大宮店,2041,ジャグラーガールズ,7769,1667,36,25,0,127.4,215.8,310.8,,2405,-24,762,40
2026-08-22,楽園大宮店,2042,ジャグラーガールズ,7755,2334,34,36,0,110.8,228.1,215.4,,2310,-262,810,39
2026-08-22,楽園大宮店,2043,ジャグラーガールズ,8110,2905,38,30,0,119.3,213.4,270.3,,2881,-71,429,41
2026-08-22,楽園大宮店,2044,ジャグラーガールズ,6878,-142,26,22,0,143.3,264.5,312.6,,500,-310,714,34
2026-08-22,楽園大宮店,2045,ジャグラーガールズ,4178,429,18,15,0,126.6,232.1,278.5,,738,-500,571,22
2026-08-22,楽園大宮店,2046,ジャグラーガールズ,6794,-1714,18,21,0,174.2,377.4,323.5,,357,-1881,2238,35
2026-08-22,楽園大宮店,2047,ジャグラーガールズ,5160,-285,20,14,0,151.8,258.0,368.6,,167,-786,905,27
2026-08-22,楽園大宮店,2048,ジャグラーガールズ,7240,-714,24,24,0,150.8,301.7,301.7,,0,-1405,1405,36
2026-08-22,楽園大宮店,2049,ジャグラーガールズ,8093,6048,52,32,0,96.3,155.6,252.9,,6119,0,334,42
2026-08-22,楽園大宮店,2050,ジャグラーガールズ,7554,810,34,21,0,137.3,222.2,359.7,,1262,-262,524,39
2026-08-22,楽園大宮店,2051,ファンキージャグラー2,7985,2334,43,15,0,137.7,185.7,532.3,,2500,-1214,1214,41
2026-08-22,楽園大宮店,2052,ファンキージャグラー2,5452,-476,20,12,0,170.4,272.6,454.3,,0,-1024,1024,28
2026-08-22,楽園大宮店,2053,ファンキージャグラー2,6580,715,27,20,0,140.0,243.7,329.0,,786,-71,857,33
2026-08-22,楽園大宮店,2054,ファンキージャグラー2,5359,-1142,16,18,0,157.6,334.9,297.7,,643,-1167,1810,27
2026-08-22,楽園大宮店,2055,ファンキージャグラー2,7146,-1047,26,17,0,166.2,274.8,420.4,,500,-1071,1571,36
2026-08-22,楽園大宮店,2056,ファンキージャグラー2,7553,-1095,28,18,0,164.2,269.8,419.6,,548,-1405,1953,38
2026-08-22,楽園大宮店,2057,ファンキージャグラー2,5928,524,27,10,0,160.2,219.6,592.8,,595,-643,762,31
2026-08-22,楽園大宮店,2058,ファンキージャグラー2,7080,-1619,23,14,0,191.4,307.8,505.7,,0,-2024,2024,35
2026-08-22,楽園大宮店,2059,ファンキージャグラー2,6429,-2285,19,15,0,189.1,338.4,428.6,,0,-2452,2452,33
2026-08-22,楽園大宮店,2060,ファンキージャグラー2,7013,-1381,23,15,0,184.6,304.9,467.5,,214,-1452,1666,36
2026-08-22,楽園大宮店,2061,ファンキージャグラー2,6648,1096,28,22,0,133.0,237.4,302.2,,1357,-357,714,34
2026-08-22,楽園大宮店,2062,ファンキージャグラー2,7514,-428,26,26,0,144.5,289.0,289.0,,738,-881,1619,37
2026-08-22,楽園大宮店,2063,ファンキージャグラー2,7243,-2381,17,23,0,181.1,426.1,314.9,,0,-2452,2452,35
2026-08-22,楽園大宮店,2064,ファンキージャグラー2,6908,858,30,20,0,138.2,230.3,345.4,,1310,-690,690,35
2026-08-22,楽園大宮店,2065,ファンキージャグラー2,6089,-1381,21,10,0,196.4,290.0,608.9,,357,-1643,2000,31
2026-08-22,楽園大宮店,2066,ファンキージャグラー2,7920,334,33,15,0,165.0,240.0,528.0,,1214,-119,904,40
2026-08-22,楽園大宮店,2067,ファンキージャグラー2,6076,-809,21,12,0,184.1,289.3,506.3,,595,-1643,2238,31
2026-08-22,楽園大宮店,2068,ファンキージャグラー2,5779,-238,22,13,0,165.1,262.7,444.5,,71,-976,976,30
2026-08-22,楽園大宮店,2069,ファンキージャグラー2,5999,-762,20,18,0,157.9,299.9,333.3,,214,-833,1047,31
2026-08-22,楽園大宮店,2070,ファンキージャグラー2,7251,2143,33,27,0,120.8,219.7,268.6,,2548,-71,477,37
2026-08-22,楽園大宮店,2071,ファンキージャグラー2,0,0,0,0,0,,,,,0,0,0,1
2026-08-22,楽園大宮店,2072,ファンキージャグラー2,7292,1191,36,14,0,145.8,202.6,520.9,,1167,-738,952,37
2026-08-22,楽園大宮店,2073,ファンキージャグラー2,7217,1096,30,25,0,131.2,240.6,288.7,,1071,-738,1667,38
2026-08-22,楽園大宮店,2074,ファンキージャグラー2,7459,96,28,24,0,143.4,266.4,310.8,,643,-310,905,37
2026-08-22,楽園大宮店,2075,ファンキージャグラー2,7007,381,29,18,0,149.1,241.6,389.3,,786,-357,1143,36
2026-08-22,楽園大宮店,2076,ファンキージャグラー2,7369,-238,25,26,0,144.5,294.8,283.4,,548,-548,1000,36
2026-08-22,楽園大宮店,2077,ファンキージャグラー2,6581,2429,38,11,0,134.3,173.2,598.3,,2548,-310,1238,35
2026-08-22,楽園大宮店,2078,ファンキージャグラー2,6258,-1095,21,11,0,195.6,298.0,568.9,,357,-1167,1524,31
2026-08-22,楽園大宮店,2079,ファンキージャグラー2,6744,381,28,12,0,168.6,240.9,562.0,,690,-405,476,34
2026-08-22,楽園大宮店,2080,ファンキージャグラー2,7909,619,30,27,0,138.8,263.6,292.9,,595,-786,1286,40
2026-08-22,楽園大宮店,2081,ファンキージャグラー2,6020,1429,27,20,0,128.1,223.0,301.0,,1405,-690,1285,31
2026-08-22,楽園大宮店,2082,ファンキージャグラー2,7030,1858,29,27,0,125.5,242.4,260.4,,1976,-214,571,36
2026-08-22,楽園大宮店,2083,ファンキージャグラー2,6878,429,28,20,0,143.3,245.6,343.9,,405,-1500,1500,34
2026-08-22,楽園大宮店,2084,ネオアイムジャグラーEX,7482,-1571,20,29,0,152.7,374.1,258.0,,310,-1595,1905,37
2026-08-22,楽園大宮店,2085,ネオアイムジャグラーEX,5655,191,22,16,0,148.8,257.0,353.4,,690,-452,1047,29
2026-08-22,楽園大宮店,2086,ネオアイムジャグラーEX,8394,-571,24,39,0,133.2,349.8,215.2,,690,-595,1285,41
2026-08-22,楽園大宮店,2087,ネオアイムジャグラーEX,6107,-1047,20,14,0,179.6,305.4,436.2,,0,-1881,1881,31
2026-08-22,楽園大宮店,2088,ネオアイムジャグラーEX,6860,762,29,15,0,155.9,236.6,457.3,,1167,-833,1143,34
2026-08-22,楽園大宮店,2089,ネオアイムジャグラーEX,6256,334,24,20,0,142.2,260.7,312.8,,548,-738,1286,32
2026-08-22,楽園大宮店,2090,ネオアイムジャグラーEX,6912,-381,25,15,0,172.8,276.5,460.8,,0,-2262,2262,35
2026-08-22,楽園大宮店,2091,ネオアイムジャグラーEX,7362,-571,26,19,0,163.6,283.2,387.5,,452,-976,1428,37
2026-08-22,楽園大宮店,2092,ネオアイムジャグラーEX,7093,286,30,16,0,154.2,236.4,443.3,,690,-357,1047,36
2026-08-22,楽園大宮店,2093,ネオアイムジャグラーEX,7785,2429,38,24,0,125.6,204.9,324.4,,2690,0,619,40
2026-08-22,楽園大宮店,2094,ネオアイムジャグラーEX,5756,-381,22,14,0,159.9,261.6,411.1,,167,-1738,1809,30
2026-08-22,楽園大宮店,2095,ネオアイムジャグラーEX,7577,1953,33,30,0,120.3,229.6,252.6,,1881,-452,857,38
2026-08-22,楽園大宮店,2096,ネオアイムジャグラーEX,6617,762,25,22,0,140.8,264.7,300.8,,1214,-71,1000,34
2026-08-22,楽園大宮店,2097,ネオアイムジャグラーEX,7431,2286,34,27,0,121.8,218.6,275.2,,2929,-357,1334,39
2026-08-22,楽園大宮店,2098,ネオアイムジャグラーEX,6383,1238,30,13,0,148.4,212.8,491.0,,1643,-595,905,34
2026-08-22,楽園大宮店,2099,ウルトラミラクルジャグラー,6726,667,27,21,0,140.1,249.1,320.3,,786,-357,809,35
2026-08-22,楽園大宮店,2100,ウルトラミラクルジャグラー,7003,-238,27,19,0,152.2,259.4,368.6,,595,-976,976,35
2026-08-22,楽園大宮店,2101,ウルトラミラクルジャグラー,6320,-666,21,22,0,147.0,301.0,287.3,,643,-786,1429,32
2026-08-22,楽園大宮店,2102,ウルトラミラクルジャグラー,7052,191,33,10,0,164.0,213.7,705.2,,548,-976,1524,36
2026-08-22,楽園大宮店,2103,ウルトラミラクルジャグラー,8680,-904,30,27,0,152.3,289.3,321.5,,548,-929,1477,44
2026-08-22,楽園大宮店,2104,ウルトラミラクルジャグラー,6947,286,26,21,0,147.8,267.2,330.8,,1690,-119,1428,36
2026-08-22,楽園大宮店,2105,ウルトラミラクルジャグラー,7001,-904,26,17,0,162.8,269.3,411.8,,0,-2214,2214,36
2026-08-22,楽園大宮店,2106,ミリオンゴッド‐神々の軌跡‐,8845,-2762,0,0,26,340.2,,,340.2,452,-2929,3381,42
2026-08-22,楽園大宮店,2107,ミリオンゴッド‐神々の軌跡‐,9043,-2095,0,0,29,311.8,,,311.8,262,-2119,2381,44
2026-08-22,楽園大宮店,2108,ミリオンゴッド‐神々の軌跡‐,5241,-1714,13,0,24,141.6,403.2,,218.4,1452,-1738,3190,27
2026-08-22,楽園大宮店,2109,ミリオンゴッド‐神々の軌跡‐,6729,-2428,0,0,17,395.8,,,395.8,0,-2929,2929,33
2026-08-22,楽園大宮店,2110,ミリオンゴッド‐神々の軌跡‐,7675,-333,0,0,27,284.3,,,284.3,3214,-1405,4143,38
2026-08-22,楽園大宮店,2111,ミリオンゴッド‐神々の軌跡‐,7910,715,0,0,31,255.2,,,255.2,3690,-1595,3190,39
2026-08-22,楽園大宮店,2112,ミリオンゴッド‐神々の軌跡‐,8481,2858,0,0,37,229.2,,,229.2,5595,-1738,2905,41
2026-08-22,楽園大宮店,2113,ミリオンゴッド‐神々の軌跡‐,8040,7238,0,0,46,174.8,,,174.8,9024,-71,2429,40
2026-08-22,楽園大宮店,2114,ミリオンゴッド‐神々の軌跡‐,6233,-2095,0,0,19,328.1,,,328.1,357,-2833,3190,31
2026-08-22,楽園大宮店,2115,ミリオンゴッド‐神々の軌跡‐,8305,-3857,0,0,22,377.5,,,377.5,71,-4024,4095,41
2026-08-22,楽園大宮店,2116,ミリオンゴッド‐神々の軌跡‐,6285,-2666,0,0,17,369.7,,,369.7,167,-2976,3143,31
2026-08-22,楽園大宮店,2117,ミリオンゴッド‐神々の軌跡‐,4696,-523,2,0,17,247.2,2348.0,,276.2,1310,-1405,2715,24
2026-08-22,楽園大宮店,2118,ミリオンゴッド‐神々の軌跡‐,6414,-4142,0,0,14,458.1,,,458.1,0,-4500,4500,32
2026-08-22,楽園大宮店,2119,ミリオンゴッド‐神々の軌跡‐,6150,-1952,0,0,18,341.7,,,341.7,214,-1976,2190,30
2026-08-22,楽園大宮店,2120,ミリオンゴッド‐神々の軌跡‐,8261,6381,1,0,46,175.8,8261.0,,179.6,6214,-3595,3905,41
2026-08-22,楽園大宮店,2121,ミリオンゴッド‐神々の軌跡‐,7102,-1428,4,0,26,236.7,1775.5,,273.2,167,-2500,2667,35
2026-08-22,楽園大宮店,2122,ミリオンゴッド‐神々の軌跡‐,9070,-2904,0,0,27,335.9,,,335.9,881,-3310,4191,43
2026-08-22,楽園大宮店,2123,ミリオンゴッド‐神々の軌跡‐,8502,8715,0,0,51,166.7,,,166.7,10595,-1643,2857,41
2026-08-22,楽園大宮店,2124,ミリオンゴッド‐神々の軌跡‐,10495,-1333,0,0,36,291.5,,,291.5,0,-3738,3738,43
2026-08-22,楽園大宮店,2125,ミリオンゴッド‐神々の軌跡‐,7489,-3666,0,0,20,374.4,,,374.4,0,-3929,3929,36
2026-08-22,楽園大宮店,2126,ミリオンゴッド‐神々の軌跡‐,3566,-1904,0,0,9,396.2,,,396.2,0,-2452,2452,19
2026-08-22,楽園大宮店,2127,ミリオンゴッド‐神々の軌跡‐,6930,-4190,0,0,16,433.1,,,433.1,0,-4405,4405,34
2026-08-22,楽園大宮店,2128,ミリオンゴッド‐神々の軌跡‐,6499,-1952,0,0,21,309.5,,,309.5,0,-2833,2833,32
2026-08-22,楽園大宮店,2145,ミリオンゴッド‐神々の軌跡‐,7206,-2428,0,0,21,343.1,,,343.1,357,-2452,2809,36
2026-08-22,楽園大宮店,2146,ミリオンゴッド‐神々の軌跡‐,9801,2667,0,0,43,227.9,,,227.9,2595,-2833,3619,47
2026-08-22,楽園大宮店,2147,ミリオンゴッド‐神々の軌跡‐,6475,-2000,0,0,20,323.8,,,323.8,548,-2405,2953,32
2026-08-22,楽園大宮店,2148,ミリオンゴッド‐神々の軌跡‐,6724,96,0,0,26,258.6,,,258.6,881,-3548,3548,33
2026-08-22,楽園大宮店,2149,ミリオンゴッド‐神々の軌跡‐,7351,-666,0,0,26,282.7,,,282.7,595,-1310,1905,36
2026-08-22,楽園大宮店,2150,ミリオンゴッド‐神々の軌跡‐,6361,-5095,0,0,9,706.8,,,706.8,0,-5119,5119,26
2026-08-22,楽園大宮店,2151,真打 吉宗,7961,-2333,0,18,53,112.1,,442.3,150.2,0,-5119,5119,37
2026-08-22,楽園大宮店,2152,真打 吉宗,8677,-5095,0,21,31,166.9,,413.2,279.9,0,-5119,5119,31
2026-08-22,楽園大宮店,2153,真打 吉宗,5649,-1762,0,11,33,128.4,,513.5,171.2,214,-2595,2809,28
2026-08-22,楽園大宮店,2154,真打 吉宗,7231,-2571,0,13,46,122.6,,556.2,157.2,0,-3690,3690,36
2026-08-22,楽園大宮店,2155,真打 吉宗,9274,-190,0,18,76,98.7,,515.2,122.0,0,-5119,5119,41
2026-08-22,楽園大宮店,2156,真打 吉宗,7889,477,0,19,67,91.7,,415.2,117.7,3548,-1214,3096,40
2026-08-22,楽園大宮店,2157,真打 吉宗,6021,-285,0,14,47,98.7,,430.1,128.1,690,-1976,2190,31
2026-08-22,楽園大宮店,2158,真打 吉宗,8298,-2904,0,22,51,113.7,,377.2,162.7,0,-2929,2929,41
2026-08-22,楽園大宮店,2159,真打 吉宗,8474,2381,0,17,76,91.1,,498.5,111.5,4833,-929,2762,42
2026-08-22,楽園大宮店,2160,真打 吉宗,6969,-2714,0,19,42,114.2,,366.8,165.9,0,-3929,3929,35
2026-08-22,楽園大宮店,2161,ミリオンゴッド‐神々の軌跡‐,4581,-4095,0,0,7,654.4,,,654.4,0,-4500,4500,23
2026-08-22,楽園大宮店,2162,ミリオンゴッド‐神々の軌跡‐,5905,-1952,7,0,23,196.8,843.6,,256.7,0,-2548,2548,30
2026-08-22,楽園大宮店,2163,ミリオンゴッド‐神々の軌跡‐,7528,-48,0,0,28,268.9,,,268.9,3548,-690,4238,37
2026-08-22,楽園大宮店,2164,ミリオンゴッド‐神々の軌跡‐,5447,-1238,14,0,28,129.7,389.1,,194.5,0,-2071,2071,28
2026-08-22,楽園大宮店,2165,ミリオンゴッド‐神々の軌跡‐,6681,-5095,0,0,13,513.9,,,513.9,0,-5119,5119,31
2026-08-22,楽園大宮店,2166,ミリオンゴッド‐神々の軌跡‐,7852,-3428,0,0,21,373.9,,,373.9,0,-3548,3548,38
2026-08-22,楽園大宮店,2191,ネオアイムジャグラーEX,6997,2572,35,22,0,122.8,199.9,318.0,,3833,-71,1523,36
2026-08-22,楽園大宮店,2192,ネオアイムジャグラーEX,5937,2286,28,21,0,121.2,212.0,282.7,,2405,-262,762,31
2026-08-22,楽園大宮店,2193,ネオアイムジャグラーEX,7705,858,33,20,0,145.4,233.5,385.2,,881,-976,976,39
2026-08-22,楽園大宮店,2194,ネオアイムジャグラーEX,7009,-714,22,22,0,159.3,318.6,318.6,,738,-833,1476,35
2026-08-22,楽園大宮店,2195,ネオアイムジャグラーEX,4518,858,21,8,0,155.8,215.1,564.8,,833,-357,571,24
2026-08-22,楽園大宮店,2196,ネオアイムジャグラーEX,6579,334,25,21,0,143.0,263.2,313.3,,1071,-357,1095,34
2026-08-22,楽園大宮店,2197,ネオアイムジャグラーEX,8040,1191,34,25,0,136.3,236.5,321.6,,1071,-548,1286,41
2026-08-22,楽園大宮店,2198,ネオアイムジャグラーEX,5154,-571,17,13,0,171.8,303.2,396.5,,262,-1024,1286,27
2026-08-22,楽園大宮店,2199,ネオアイムジャグラーEX,8456,715,33,27,0,140.9,256.2,313.2,,1119,-405,1143,44
2026-08-22,楽園大宮店,2200,ネオアイムジャグラーEX,6699,477,25,23,0,139.6,268.0,291.3,,548,-1310,1310,34
2026-08-22,楽園大宮店,2201,ネオアイムジャグラーEX,8336,-95,29,32,0,136.7,287.4,260.5,,1405,-167,1572,42
2026-08-22,楽園大宮店,2202,ネオアイムジャグラーEX,7210,-95,26,24,0,144.2,277.3,300.4,,1214,-452,1666,36
2026-08-22,楽園大宮店,2203,ネオアイムジャグラーEX,5502,-1809,14,18,0,171.9,393.0,305.7,,0,-1833,1833,28
2026-08-22,楽園大宮店,2204,ネオアイムジャグラーEX,6196,524,26,19,0,137.7,238.3,326.1,,1405,-71,905,33
2026-08-22,楽園大宮店,2205,ネオアイムジャグラーEX,6988,96,27,17,0,158.8,258.8,411.1,,643,-976,1619,35
2026-08-22,楽園大宮店,2206,ネオアイムジャグラーEX,5871,-285,22,14,0,163.1,266.9,419.4,,214,-976,976,30
2026-08-22,楽園大宮店,2207,ネオアイムジャグラーEX,7010,-857,22,24,0,152.4,318.6,292.1,,1024,-976,2000,35
2026-08-22,楽園大宮店,2208,ネオアイムジャグラーEX,7724,905,29,28,0,135.5,266.3,275.9,,1595,-357,714,40
2026-08-22,楽園大宮店,2209,ネオアイムジャグラーEX,6120,334,25,16,0,149.3,244.8,382.5,,738,-452,571,32
2026-08-22,楽園大宮店,2210,ネオアイムジャグラーEX,7448,953,32,18,0,149.0,232.8,413.8,,1119,-405,476,38
2026-08-22,楽園大宮店,2211,ネオアイムジャグラーEX,7699,-2047,22,18,0,192.5,350.0,427.7,,310,-2357,2667,38
2026-08-22,楽園大宮店,2212,ネオアイムジャグラーEX,6815,1524,27,28,0,123.9,252.4,243.4,,2024,-405,1048,35
2026-08-22,楽園大宮店,2213,ネオアイムジャグラーEX,5905,-381,21,15,0,164.0,281.2,393.7,,119,-1024,1143,30
2026-08-22,楽園大宮店,2214,ネオアイムジャグラーEX,7032,524,32,14,0,152.9,219.8,502.3,,786,-881,881,36
2026-08-22,楽園大宮店,2215,ネオアイムジャグラーEX,8372,2286,39,23,0,135.0,214.7,364.0,,2452,0,524,43
2026-08-22,楽園大宮店,2216,ネオアイムジャグラーEX,7842,858,31,24,0,142.6,253.0,326.8,,1262,-119,762,40
2026-08-22,楽園大宮店,2217,ネオアイムジャグラーEX,7220,1286,33,19,0,138.8,218.8,380.0,,2167,-24,1429,38
2026-08-22,楽園大宮店,2218,ネオアイムジャグラーEX,6256,334,27,15,0,149.0,231.7,417.1,,738,-310,666,33
2026-08-22,楽園大宮店,2219,ネオアイムジャグラーEX,6823,2762,36,17,0,128.7,189.5,401.4,,2738,-405,619,35
2026-08-22,楽園大宮店,2220,ネオアイムジャグラーEX,5889,-285,19,21,0,147.2,309.9,280.4,,786,-1167,1953,30
